timestamp_utc,vwc_5cm,temp_5cm,ec_5cm,vwc_20cm,temp_20cm,ec_20cm,vwc_40cm,temp_40cm,ec_40cm
2021-07-02 07:00:00,0.247,23.5,0.668,0.246,23.5,1.86,0.392,22.1,2.016
2021-07-02 08:00:00,0.247,23.3,0.666,0.246,23.4,1.861,0.392,22.1,2.015
2021-07-02 09:00:00,0.247,23.0,0.672,0.246,23.3,1.862,0.392,22.1,2.02
2021-07-02 10:00:00,0.246,22.7,0.672,0.246,23.2,1.868,0.392,22.1,2.02
2021-07-02 11:00:00,0.246,22.5,0.671,0.246,23.0,1.864,0.392,22.1,2.019
2021-07-02 12:00:00,0.246,22.3,0.667,0.246,22.9,1.857,0.392,22.1,2.019
2021-07-02 13:00:00,0.246,22.1,0.668,0.246,22.8,1.858,0.392,22.1,2.019
2021-07-02 14:00:00,0.246,22.0,0.667,0.246,22.7,1.867,0.392,22.1,2.019
2021-07-02 15:00:00,0.245,22.2,0.664,0.246,22.6,1.864,0.392,22.1,2.02
2021-07-02 16:00:00,0.245,22.7,0.663,0.246,22.5,1.852,0.391,22.1,2.022
2021-07-02 17:00:00,0.243,23.4,0.658,0.246,22.5,1.848,0.391,22.0,2.026
2021-07-02 18:00:00,0.242,24.2,0.656,0.245,22.5,1.852,0.39,22.0,2.021
2021-07-02 19:00:00,0.241,25.1,0.65,0.245,22.6,1.86,0.389,22.0,2.016
2021-07-02 20:00:00,0.239,25.7,0.651,0.245,22.8,1.858,0.389,22.0,2.015
2021-07-02 21:00:00,0.237,26.2,0.647,0.245,23.1,1.852,0.388,22.0,2.005
2021-07-02 22:00:00,0.236,26.6,0.649,0.245,23.3,1.854,0.388,21.9,2.0
2021-07-02 23:00:00,0.234,26.6,0.647,0.246,23.5,1.847,0.387,21.9,1.998
2021-07-03 00:00:00,0.233,26.5,0.648,0.246,23.7,1.845,0.387,22.0,2.0
2021-07-03 01:00:00,0.232,26.3,0.652,0.246,23.9,1.839,0.387,22.0,2.0
2021-07-03 02:00:00,0.231,26.0,0.653,0.246,24.0,1.825,0.387,22.0,2.001
2021-07-03 03:00:00,0.231,25.6,0.655,0.246,24.1,1.833,0.387,22.0,2.01
2021-07-03 04:00:00,0.23,25.2,0.655,0.246,24.1,1.837,0.387,22.1,2.008
2021-07-03 05:00:00,0.23,24.8,0.652,0.246,24.0,1.838,0.387,22.1,2.012
2021-07-03 06:00:00,0.23,24.4,0.654,0.246,23.9,1.835,0.387,22.1,2.012
2021-07-03 07:00:00,0.23,24.0,0.655,0.246,23.8,1.836,0.387,22.2,2.015
2021-07-03 08:00:00,0.23,23.7,0.655,0.246,23.7,1.845,0.387,22.2,2.014
2021-07-03 09:00:00,0.229,23.4,0.656,0.245,23.6,1.855,0.387,22.2,2.018
2021-07-03 10:00:00,0.229,23.0,0.657,0.245,23.5,1.857,0.387,22.2,2.017
2021-07-03 11:00:00,0.229,22.7,0.654,0.245,23.3,1.853,0.388,22.2,2.017
2021-07-03 12:00:00,0.229,22.4,0.654,0.245,23.2,1.859,0.388,22.2,2.017
2021-07-03 13:00:00,0.229,22.1,0.655,0.245,23.0,1.865,0.388,22.2,2.016
2021-07-03 14:00:00,0.229,22.0,0.653,0.245,22.9,1.862,0.388,22.2,2.016
2021-07-03 15:00:00,0.228,22.1,0.648,0.245,22.7,1.859,0.387,22.2,2.022
2021-07-03 16:00:00,0.227,22.5,0.648,0.245,22.6,1.851,0.387,22.2,2.016
2021-07-03 17:00:00,0.226,23.3,0.644,0.245,22.6,1.848,0.386,22.1,2.012
2021-07-03 18:00:00,0.224,24.1,0.639,0.245,22.6,1.852,0.386,22.1,2.003
2021-07-03 19:00:00,0.223,25.0,0.637,0.245,22.7,1.843,0.385,22.1,2.002
2021-07-03 20:00:00,0.221,25.7,0.634,0.245,22.9,1.841,0.384,22.1,1.988
2021-07-03 21:00:00,0.22,26.3,0.631,0.245,23.1,1.848,0.383,22.0,1.989
2021-07-03 22:00:00,0.219,26.7,0.63,0.245,23.3,1.85,0.383,22.0,1.992
2021-07-03 23:00:00,0.218,26.8,0.632,0.245,23.5,1.844,0.383,22.0,1.99
2021-07-04 00:00:00,0.217,26.7,0.633,0.245,23.8,1.838,0.382,22.0,1.988
2021-07-04 01:00:00,0.216,26.5,0.636,0.245,23.9,1.844,0.382,22.0,1.993
2021-07-04 02:00:00,0.215,26.2,0.638,0.245,24.0,1.839,0.382,22.0,1.993
2021-07-04 03:00:00,0.215,25.9,0.639,0.246,24.1,1.838,0.382,22.1,1.992
2021-07-04 04:00:00,0.215,25.5,0.638,0.246,24.1,1.838,0.382,22.1,1.992
2021-07-04 05:00:00,0.215,25.0,0.638,0.246,24.1,1.838,0.382,22.1,1.996
2021-07-04 06:00:00,0.215,24.6,0.639,0.245,24.0,1.843,0.382,22.2,1.999
2021-07-04 07:00:00,0.215,24.3,0.639,0.245,23.9,1.844,0.382,22.2,1.998
2021-07-04 08:00:00,0.215,23.9,0.64,0.245,23.8,1.849,0.383,22.2,2.002
2021-07-04 09:00:00,0.215,23.6,0.64,0.245,23.7,1.851,0.383,22.2,2.006
2021-07-04 10:00:00,0.215,23.4,0.638,0.245,23.6,1.844,0.383,22.2,2.006
2021-07-04 11:00:00,0.215,23.1,0.636,0.245,23.4,1.853,0.383,22.2,2.005
2021-07-04 12:00:00,0.215,22.9,0.634,0.245,23.3,1.854,0.383,22.2,2.004
2021-07-04 13:00:00,0.215,22.7,0.632,0.245,23.2,1.851,0.383,22.2,2.004
2021-07-04 14:00:00,0.215,22.5,0.637,0.245,23.1,1.848,0.383,22.2,2.004
2021-07-04 15:00:00,0.214,22.6,0.634,0.245,23.0,1.853,0.383,22.2,2.006
2021-07-04 16:00:00,0.214,23.1,0.629,0.245,22.9,1.854,0.382,22.2,2.0
2021-07-04 17:00:00,0.213,23.7,0.62,0.245,22.8,1.855,0.381,22.2,1.995
2021-07-04 18:00:00,0.213,24.5,0.618,0.245,22.8,1.851,0.381,22.2,1.995
2021-07-04 19:00:00,0.213,25.2,0.612,0.245,22.9,1.85,0.38,22.1,1.982
2021-07-04 20:00:00,0.213,25.9,0.606,0.245,23.1,1.85,0.379,22.1,1.973
2021-07-04 21:00:00,0.212,26.4,0.603,0.245,23.3,1.839,0.378,22.1,1.973
2021-07-04 22:00:00,0.212,26.7,0.601,0.245,23.5,1.833,0.378,22.1,1.964
2021-07-04 23:00:00,0.211,26.8,0.597,0.245,23.7,1.84,0.377,22.1,1.967
2021-07-05 00:00:00,0.21,26.7,0.595,0.245,23.9,1.838,0.377,22.1,1.969
2021-07-05 01:00:00,0.21,26.5,0.593,0.245,24.0,1.837,0.377,22.1,1.97
2021-07-05 02:00:00,0.21,26.2,0.591,0.245,24.1,1.836,0.377,22.1,1.971
2021-07-05 03:00:00,0.21,25.8,0.593,0.245,24.2,1.835,0.377,22.1,1.971
2021-07-05 04:00:00,0.21,25.4,0.593,0.245,24.2,1.839,0.377,22.2,1.978
2021-07-05 05:00:00,0.21,24.9,0.594,0.245,24.1,1.84,0.377,22.2,1.982
2021-07-05 06:00:00,0.21,24.5,0.593,0.245,24.0,1.841,0.377,22.2,1.981
2021-07-05 07:00:00,0.21,24.1,0.591,0.245,23.9,1.846,0.377,22.2,1.976
2021-07-05 08:00:00,0.211,23.8,0.586,0.245,23.8,1.847,0.377,22.3,1.975
2021-07-05 09:00:00,0.211,23.5,0.59,0.245,23.7,1.845,0.377,22.3,1.974
2021-07-05 10:00:00,0.211,23.3,0.59,0.245,23.6,1.846,0.377,22.3,1.979
2021-07-05 11:00:00,0.211,23.0,0.589,0.245,23.4,1.834,0.377,22.3,1.979
2021-07-05 12:00:00,0.211,22.8,0.587,0.245,23.3,1.835,0.377,22.3,1.979
2021-07-05 13:00:00,0.211,22.6,0.588,0.245,23.2,1.845,0.377,22.3,1.978
2021-07-05 14:00:00,0.21,22.5,0.586,0.245,23.0,1.841,0.377,22.3,1.983
2021-07-05 15:00:00,0.21,22.6,0.583,0.245,22.9,1.843,0.377,22.2,1.981
2021-07-05 16:00:00,0.209,23.1,0.579,0.245,22.8,1.844,0.376,22.2,1.989
2021-07-05 17:00:00,0.208,23.8,0.574,0.245,22.8,1.849,0.376,22.2,1.975
2021-07-05 18:00:00,0.206,24.6,0.567,0.245,22.8,1.849,0.375,22.2,1.975
2021-07-05 19:00:00,0.205,25.5,0.559,0.245,22.9,1.844,0.374,22.2,1.967
2021-07-05 20:00:00,0.203,26.3,0.552,0.244,23.1,1.835,0.373,22.1,1.958
2021-07-05 21:00:00,0.202,26.9,0.548,0.244,23.3,1.829,0.372,22.1,1.954
2021-07-05 22:00:00,0.2,27.2,0.545,0.244,23.6,1.826,0.372,22.1,1.945
2021-07-05 23:00:00,0.199,27.3,0.544,0.244,23.8,1.833,0.371,22.1,1.949
2021-07-06 00:00:00,0.198,27.2,0.543,0.244,24.0,1.827,0.371,22.1,1.947
2021-07-06 01:00:00,0.198,27.0,0.544,0.244,24.2,1.817,0.37,22.1,1.948
2021-07-06 02:00:00,0.197,26.6,0.545,0.244,24.3,1.824,0.37,22.1,1.953
2021-07-06 03:00:00,0.197,26.2,0.546,0.244,24.4,1.832,0.37,22.2,1.956
2021-07-06 04:00:00,0.197,25.7,0.547,0.244,24.4,1.828,0.37,22.2,1.96
2021-07-06 05:00:00,0.197,25.3,0.546,0.245,24.3,1.833,0.371,22.2,1.964
2021-07-06 06:00:00,0.197,24.9,0.546,0.245,24.2,1.829,0.371,22.3,1.963
2021-07-06 07:00:00,0.197,24.5,0.547,0.244,24.1,1.822,0.371,22.3,1.967
2021-07-06 08:00:00,0.197,24.1,0.545,0.244,24.0,1.827,0.371,22.3,1.962
2021-07-06 09:00:00,0.197,23.8,0.545,0.244,23.9,1.837,0.371,22.3,1.961
2021-07-06 10:00:00,0.197,23.5,0.542,0.244,23.8,1.838,0.371,22.3,1.961
2021-07-06 11:00:00,0.197,23.2,0.543,0.244,23.6,1.831,0.371,22.3,1.961
2021-07-06 12:00:00,0.197,23.0,0.543,0.244,23.5,1.837,0.371,22.3,1.965
2021-07-06 13:00:00,0.197,22.8,0.544,0.244,23.4,1.842,0.371,22.3,1.964
2021-07-06 14:00:00,0.196,22.6,0.54,0.244,23.2,1.839,0.371,22.3,1.969
2021-07-06 15:00:00,0.196,22.7,0.54,0.244,23.1,1.84,0.371,22.3,1.967
2021-07-06 16:00:00,0.195,23.2,0.532,0.244,23.0,1.841,0.37,22.3,1.966
2021-07-06 17:00:00,0.193,24.0,0.527,0.244,23.0,1.842,0.369,22.3,1.966
2021-07-06 18:00:00,0.192,24.9,0.519,0.244,23.0,1.834,0.368,22.3,1.958
2021-07-06 19:00:00,0.191,25.8,0.514,0.244,23.1,1.834,0.367,22.2,1.951
2021-07-06 20:00:00,0.189,26.6,0.509,0.244,23.3,1.833,0.367,22.2,1.942
2021-07-06 21:00:00,0.188,27.1,0.506,0.244,23.5,1.827,0.366,22.2,1.938
2021-07-06 22:00:00,0.186,27.4,0.504,0.243,23.7,1.83,0.365,22.2,1.928
2021-07-06 23:00:00,0.185,27.5,0.5,0.243,23.9,1.824,0.364,22.2,1.928
2021-07-07 00:00:00,0.184,27.3,0.502,0.243,24.1,1.814,0.364,22.2,1.931
2021-07-07 01:00:00,0.183,27.1,0.502,0.243,24.3,1.813,0.363,22.2,1.938
2021-07-07 02:00:00,0.182,26.7,0.503,0.243,24.4,1.816,0.363,22.2,1.942
2021-07-07 03:00:00,0.182,26.3,0.501,0.243,24.5,1.811,0.363,22.3,1.946
2021-07-07 04:00:00,0.182,25.8,0.504,0.243,24.5,1.811,0.363,22.3,1.945
2021-07-07 05:00:00,0.182,25.4,0.505,0.243,24.4,1.816,0.364,22.3,1.945
2021-07-07 06:00:00,0.182,25.0,0.504,0.243,24.3,1.817,0.364,22.4,1.944
2021-07-07 07:00:00,0.181,24.7,0.503,0.243,24.2,1.822,0.364,22.4,1.947
2021-07-07 08:00:00,0.181,24.4,0.502,0.243,24.1,1.818,0.364,22.4,1.951
2021-07-07 09:00:00,0.181,24.2,0.502,0.243,24.0,1.819,0.364,22.4,1.951
2021-07-07 10:00:00,0.181,23.9,0.502,0.243,23.9,1.825,0.364,22.4,1.955
2021-07-07 11:00:00,0.181,23.7,0.499,0.243,23.8,1.83,0.364,22.4,1.955
2021-07-07 12:00:00,0.181,23.6,0.499,0.243,23.7,1.831,0.364,22.4,1.955
2021-07-07 13:00:00,0.181,23.4,0.499,0.243,23.6,1.828,0.364,22.4,1.961
2021-07-07 14:00:00,0.181,23.3,0.499,0.243,23.5,1.828,0.364,22.4,1.96
2021-07-07 15:00:00,0.181,23.3,0.499,0.243,23.4,1.833,0.364,22.4,1.963
2021-07-07 16:00:00,0.18,23.5,0.497,0.243,23.3,1.839,0.364,22.4,1.963
2021-07-07 17:00:00,0.18,24.0,0.494,0.243,23.2,1.839,0.364,22.4,1.961
2021-07-07 18:00:00,0.179,24.5,0.491,0.243,23.2,1.84,0.363,22.4,1.964
2021-07-07 19:00:00,0.178,24.9,0.489,0.243,23.3,1.839,0.363,22.4,1.958
2021-07-07 20:00:00,0.177,25.4,0.487,0.243,23.4,1.834,0.362,22.3,1.956
2021-07-07 21:00:00,0.176,25.8,0.485,0.243,23.5,1.834,0.362,22.3,1.954
2021-07-07 22:00:00,0.176,26.0,0.484,0.243,23.6,1.824,0.361,22.3,1.957
2021-07-07 23:00:00,0.175,26.1,0.486,0.243,23.7,1.815,0.361,22.3,1.955
2021-07-08 00:00:00,0.174,26.0,0.483,0.243,23.9,1.818,0.36,22.3,1.953
2021-07-08 01:00:00,0.173,25.9,0.485,0.243,24.0,1.822,0.36,22.3,1.954
2021-07-08 02:00:00,0.173,25.6,0.486,0.243,24.0,1.817,0.36,22.3,1.959
2021-07-08 03:00:00,0.173,25.2,0.488,0.243,24.0,1.821,0.36,22.3,1.959
2021-07-08 04:00:00,0.173,24.8,0.487,0.243,24.0,1.821,0.36,22.3,1.963
2021-07-08 05:00:00,0.173,24.4,0.488,0.243,24.0,1.822,0.36,22.4,1.966
2021-07-08 06:00:00,0.173,24.0,0.487,0.243,23.9,1.826,0.36,22.4,1.961
2021-07-08 07:00:00,0.173,23.6,0.485,0.243,23.8,1.824,0.361,22.4,1.961
2021-07-08 08:00:00,0.173,23.2,0.483,0.243,23.6,1.825,0.361,22.4,1.96
2021-07-08 09:00:00,0.173,22.9,0.481,0.243,23.5,1.83,0.361,22.4,1.964
2021-07-08 10:00:00,0.173,22.5,0.484,0.243,23.4,1.831,0.361,22.4,1.964
2021-07-08 11:00:00,0.173,22.1,0.483,0.243,23.2,1.828,0.361,22.4,1.964
2021-07-08 12:00:00,0.173,21.8,0.482,0.243,23.0,1.834,0.361,22.4,1.968
2021-07-08 13:00:00,0.173,21.5,0.484,0.243,22.9,1.84,0.361,22.4,1.967
2021-07-08 14:00:00,0.173,21.4,0.48,0.243,22.7,1.837,0.361,22.4,1.967
2021-07-08 15:00:00,0.173,21.5,0.481,0.243,22.6,1.83,0.361,22.3,1.969
2021-07-08 16:00:00,0.172,21.9,0.48,0.243,22.4,1.823,0.36,22.3,1.968
2021-07-08 17:00:00,0.171,22.7,0.474,0.243,22.4,1.824,0.36,22.3,1.963
2021-07-08 18:00:00,0.17,23.7,0.468,0.242,22.4,1.829,0.359,22.2,1.963
2021-07-08 19:00:00,0.169,24.8,0.461,0.242,22.5,1.82,0.358,22.2,1.959
2021-07-08 20:00:00,0.168,25.7,0.458,0.242,22.7,1.819,0.357,22.2,1.95
2021-07-08 21:00:00,0.167,26.5,0.455,0.242,22.9,1.821,0.356,22.1,1.946
2021-07-08 22:00:00,0.166,26.9,0.454,0.242,23.2,1.823,0.356,22.1,1.94
2021-07-08 23:00:00,0.164,27.0,0.457,0.242,23.4,1.821,0.355,22.1,1.938
2021-07-09 00:00:00,0.164,26.9,0.458,0.242,23.7,1.811,0.355,22.1,1.937
2021-07-09 01:00:00,0.163,26.6,0.458,0.242,23.9,1.814,0.354,22.1,1.943
2021-07-09 02:00:00,0.163,26.3,0.46,0.242,24.0,1.813,0.354,22.1,1.948
2021-07-09 03:00:00,0.162,25.9,0.461,0.242,24.1,1.815,0.354,22.2,1.943
2021-07-09 04:00:00,0.162,25.4,0.463,0.242,24.1,1.819,0.354,22.2,1.947
2021-07-09 05:00:00,0.162,25.0,0.464,0.242,24.1,1.819,0.355,22.2,1.951
2021-07-09 06:00:00,0.162,24.6,0.463,0.242,24.0,1.821,0.355,22.2,1.959
2021-07-09 07:00:00,0.162,24.3,0.46,0.242,23.9,1.818,0.355,22.3,1.958
2021-07-09 08:00:00,0.162,24.0,0.459,0.242,23.8,1.819,0.355,22.3,1.962
2021-07-09 09:00:00,0.162,23.7,0.46,0.242,23.7,1.824,0.355,22.3,1.961
2021-07-09 10:00:00,0.162,23.5,0.46,0.242,23.6,1.825,0.355,22.3,1.961
2021-07-09 11:00:00,0.162,23.3,0.457,0.242,23.5,1.822,0.355,22.3,1.965
2021-07-09 12:00:00,0.161,23.2,0.457,0.242,23.4,1.827,0.355,22.3,1.964
2021-07-09 13:00:00,0.161,23.1,0.457,0.242,23.3,1.832,0.355,22.3,1.964
2021-07-09 14:00:00,0.161,23.1,0.456,0.242,23.2,1.828,0.355,22.3,1.965
2021-07-09 15:00:00,0.16,23.4,0.456,0.242,23.1,1.825,0.355,22.3,1.968
2021-07-09 16:00:00,0.16,23.7,0.451,0.242,23.1,1.821,0.354,22.3,1.965
2021-07-09 17:00:00,0.16,24.2,0.45,0.242,23.1,1.813,0.354,22.3,1.968
2021-07-09 18:00:00,0.159,24.7,0.446,0.242,23.1,1.809,0.353,22.3,1.97
2021-07-09 19:00:00,0.158,25.0,0.445,0.242,23.2,1.817,0.353,22.3,1.96
2021-07-09 20:00:00,0.158,25.7,0.44,0.242,23.3,1.809,0.352,22.2,1.956
2021-07-09 21:00:00,0.157,26.4,0.438,0.241,23.4,1.825,0.351,22.2,1.951
2021-07-09 22:00:00,0.156,26.6,0.439,0.241,23.6,1.819,0.351,22.2,1.95
2021-07-09 23:00:00,0.155,26.8,0.437,0.241,23.8,1.819,0.35,22.2,1.949
2021-07-10 00:00:00,0.154,26.9,0.438,0.241,24.0,1.818,0.349,22.2,1.947
2021-07-10 01:00:00,0.154,26.8,0.44,0.241,24.1,1.813,0.349,22.3,1.948
2021-07-10 02:00:00,0.153,26.6,0.442,0.241,24.2,1.808,0.349,22.3,1.948
2021-07-10 03:00:00,0.153,26.4,0.443,0.241,24.3,1.807,0.349,22.3,1.948
2021-07-10 04:00:00,0.153,26.1,0.444,0.241,24.3,1.815,0.349,22.3,1.952
2021-07-10 05:00:00,0.153,25.8,0.443,0.241,24.3,1.815,0.349,22.4,1.956
2021-07-10 06:00:00,0.152,25.5,0.445,0.241,24.3,1.815,0.349,22.4,1.96
2021-07-10 07:00:00,0.152,25.3,0.441,0.241,24.3,1.814,0.349,22.4,1.961
2021-07-10 08:00:00,0.153,25.0,0.439,0.241,24.2,1.815,0.349,22.4,1.966
2021-07-10 09:00:00,0.153,24.6,0.44,0.241,24.2,1.816,0.349,22.5,1.965
2021-07-10 10:00:00,0.153,24.2,0.438,0.241,24.1,1.817,0.349,22.5,1.964
2021-07-10 11:00:00,0.157,23.8,0.425,0.241,24.0,1.822,0.349,22.5,1.964
2021-07-10 12:00:00,0.244,23.4,0.361,0.241,23.8,1.831,0.349,22.5,1.964
2021-07-10 13:00:00,0.312,22.9,0.516,0.241,23.7,1.838,0.349,22.5,1.96
2021-07-10 14:00:00,0.314,22.6,0.602,0.241,23.5,1.831,0.349,22.5,1.959
2021-07-10 15:00:00,0.313,22.5,0.639,0.241,23.4,1.821,0.349,22.5,1.953
2021-07-10 16:00:00,0.311,22.7,0.665,0.243,23.2,1.834,0.35,22.5,1.953
2021-07-10 17:00:00,0.309,23.1,0.679,0.243,23.1,1.835,0.35,22.5,1.953
2021-07-10 18:00:00,0.307,23.6,0.695,0.244,23.0,1.833,0.349,22.5,1.954
2021-07-10 19:00:00,0.304,24.3,0.706,0.245,23.0,1.826,0.349,22.4,1.96
2021-07-10 20:00:00,0.301,24.9,0.708,0.245,23.1,1.819,0.349,22.4,1.956
2021-07-10 21:00:00,0.298,25.5,0.712,0.246,23.3,1.807,0.349,22.4,1.957
2021-07-10 22:00:00,0.295,26.0,0.72,0.246,23.4,1.788,0.349,22.4,1.958
2021-07-10 23:00:00,0.293,26.2,0.725,0.246,23.6,1.805,0.349,22.4,1.958
2021-07-11 00:00:00,0.291,26.2,0.73,0.247,23.8,1.806,0.348,22.4,1.959
2021-07-11 01:00:00,0.29,25.9,0.734,0.247,23.9,1.795,0.349,22.4,1.958
2021-07-11 02:00:00,0.289,25.5,0.737,0.247,24.0,1.793,0.349,22.4,1.958
2021-07-11 03:00:00,0.288,25.1,0.744,0.248,24.1,1.795,0.349,22.4,1.958
2021-07-11 04:00:00,0.288,24.6,0.744,0.248,24.0,1.794,0.349,22.4,1.958
2021-07-11 05:00:00,0.287,24.2,0.743,0.248,24.0,1.794,0.349,22.4,1.962
2021-07-11 06:00:00,0.287,23.8,0.746,0.248,23.9,1.794,0.349,22.4,1.962
2021-07-11 07:00:00,0.286,23.4,0.744,0.248,23.7,1.807,0.349,22.4,1.962
2021-07-11 08:00:00,0.286,23.1,0.751,0.249,23.6,1.799,0.349,22.5,1.965
2021-07-11 09:00:00,0.285,22.9,0.747,0.249,23.5,1.787,0.349,22.5,1.965
2021-07-11 10:00:00,0.285,22.7,0.745,0.249,23.3,1.791,0.349,22.5,1.965
2021-07-11 11:00:00,0.321,22.5,0.778,0.25,23.2,1.798,0.349,22.4,1.967
2021-07-11 12:00:00,0.339,22.2,0.876,0.259,23.1,1.754,0.349,22.4,1.964
2021-07-11 13:00:00,0.333,22.0,0.891,0.275,22.9,1.697,0.349,22.4,1.964
2021-07-11 14:00:00,0.329,21.8,0.888,0.286,22.8,1.668,0.349,22.4,1.959
2021-07-11 15:00:00,0.326,21.8,0.887,0.293,22.6,1.652,0.348,22.4,1.955
2021-07-11 16:00:00,0.325,21.7,0.878,0.298,22.5,1.641,0.349,22.4,1.959
2021-07-11 17:00:00,0.323,21.7,0.88,0.301,22.4,1.634,0.349,22.3,1.958
2021-07-11 18:00:00,0.321,21.9,0.879,0.303,22.4,1.63,0.349,22.3,1.954
2021-07-11 19:00:00,0.319,22.2,0.875,0.305,22.3,1.627,0.349,22.3,1.955
2021-07-11 20:00:00,0.317,22.6,0.866,0.306,22.3,1.628,0.349,22.2,1.956
2021-07-11 21:00:00,0.314,23.1,0.863,0.306,22.3,1.626,0.348,22.2,1.953
2021-07-11 22:00:00,0.311,23.5,0.859,0.306,22.4,1.626,0.348,22.2,1.954
2021-07-11 23:00:00,0.308,23.7,0.855,0.306,22.5,1.618,0.348,22.1,1.955
2021-07-12 00:00:00,0.306,23.8,0.854,0.306,22.6,1.617,0.348,22.1,1.951
2021-07-12 01:00:00,0.305,23.7,0.851,0.306,22.7,1.62,0.348,22.1,1.952
2021-07-12 02:00:00,0.303,23.6,0.86,0.307,22.8,1.625,0.348,22.1,1.952
2021-07-12 03:00:00,0.302,23.4,0.861,0.307,22.8,1.624,0.348,22.1,1.952
2021-07-12 04:00:00,0.302,23.1,0.852,0.307,22.8,1.628,0.348,22.1,1.953
2021-07-12 05:00:00,0.301,22.8,0.858,0.307,22.8,1.624,0.348,22.1,1.953
2021-07-12 06:00:00,0.301,22.4,0.854,0.307,22.8,1.624,0.348,22.1,1.957
2021-07-12 07:00:00,0.3,22.1,0.858,0.307,22.7,1.621,0.348,22.1,1.953
2021-07-12 08:00:00,0.3,21.8,0.846,0.307,22.6,1.626,0.348,22.1,1.953
2021-07-12 09:00:00,0.3,21.5,0.854,0.307,22.4,1.634,0.348,22.1,1.953
2021-07-12 10:00:00,0.3,21.2,0.852,0.307,22.3,1.639,0.348,22.0,1.953
2021-07-12 11:00:00,0.3,20.9,0.855,0.307,22.2,1.642,0.348,22.0,1.958
2021-07-12 12:00:00,0.299,20.7,0.847,0.307,22.0,1.628,0.348,22.0,1.958
