TIMESTAMP,PRECIP,TEMP2MAVG,RELHUM2MAVG,SRAVG,WDIR2M,WSPD2MAVG
2022-08-28 11:00:00,0.0,28.3,69.36,742.16,162.88,3.89
2022-08-28 12:00:00,0.0,29.83,63.4,796.3,158.33,3.59
2022-08-28 13:00:00,0.0,31.04,58.71,835.97,161.44,3.47
2022-08-28 14:00:00,0.0,32.09,55.99,795.63,162.05,3.51
2022-08-28 15:00:00,0.0,32.86,52.98,706.54,158.79,3.68
2022-08-28 16:00:00,0.0,33.33,51.02,572.86,164.76,3.47
2022-08-28 17:00:00,0.0,33.44,50.41,404.06,166.17,3.05
2022-08-28 18:00:00,0.0,33.01,50.97,220.05,167.29,2.71
2022-08-28 19:00:00,0.0,31.01,58.92,50.86,167.19,0.97
2022-08-28 20:00:00,0.0,27.83,71.34,0.28,172.21,0.53
2022-08-28 21:00:00,0.0,26.55,75.5,0.0,164.43,0.9
2022-08-28 22:00:00,0.0,26.16,75.96,0.0,168.46,1.64
2022-08-28 23:00:00,0.0,26.14,75.08,0.0,164.16,1.91
2022-08-29 00:00:00,0.0,25.6,72.61,0.0,169.82,2.17
2022-08-29 01:00:00,0.0,25.46,66.27,0.0,171.56,2.37
2022-08-29 02:00:00,0.0,23.74,74.38,0.0,171.87,1.0
2022-08-29 03:00:00,0.0,22.02,82.07,0.0,191.72,1.11
2022-08-29 04:00:00,0.0,21.41,84.3,0.0,202.14,0.77
2022-08-29 05:00:00,0.0,20.46,89.27,0.0,211.91,0.5
2022-08-29 06:00:00,0.0,19.54,94.44,1.62,142.32,0.68
2022-08-29 07:00:00,0.0,20.27,92.52,68.7,156.65,0.4
2022-08-29 08:00:00,0.0,22.99,82.46,194.9,133.86,0.69
2022-08-29 09:00:00,0.0,26.47,68.5,411.56,154.53,1.33
2022-08-29 10:00:00,0.0,28.22,61.66,517.61,151.15,1.38
2022-08-29 11:00:00,0.0,29.38,57.48,649.48,145.94,0.96
2022-08-29 12:00:00,0.0,30.21,56.56,789.43,324.83,0.81
2022-08-29 13:00:00,0.0,30.93,55.3,772.54,93.49,1.79
2022-08-29 14:00:00,0.0,31.81,53.41,784.94,104.56,2.91
2022-08-29 15:00:00,0.0,32.32,51.38,698.21,118.37,2.79
2022-08-29 16:00:00,0.0,33.11,50.07,561.84,154.2,1.36
2022-08-29 17:00:00,0.0,32.62,53.2,198.51,6.78,0.81
2022-08-29 18:00:00,0.0,30.24,58.36,131.2,16.89,3.04
2022-08-29 19:00:00,0.0,28.38,61.21,71.76,48.95,3.57
2022-08-29 20:00:00,0.0,25.07,72.16,5.31,75.72,2.07
2022-08-29 21:00:00,0.0,23.31,74.97,0.0,66.52,0.82
2022-08-29 22:00:00,0.0,22.24,81.97,0.0,36.78,0.5
2022-08-29 23:00:00,0.0,21.62,86.54,0.0,137.0,0.52
2022-08-30 00:00:00,0.0,22.2,77.31,0.0,50.0,1.11
2022-08-30 01:00:00,0.0,21.95,79.63,0.0,37.65,0.49
2022-08-30 02:00:00,0.0,21.25,85.55,0.0,227.95,0.76
2022-08-30 03:00:00,0.0,20.38,88.78,0.0,158.5,0.5
2022-08-30 04:00:00,0.0,19.05,94.38,0.0,288.14,0.26
2022-08-30 05:00:00,0.0,18.07,95.74,0.0,259.51,0.37
2022-08-30 06:00:00,0.0,17.54,95.34,2.0,180.1,0.46
2022-08-30 07:00:00,0.0,18.35,91.21,91.61,164.21,0.34
2022-08-30 08:00:00,0.0,21.17,77.23,256.18,33.61,0.72
2022-08-30 09:00:00,0.0,23.67,64.66,448.49,24.1,0.65
2022-08-30 10:00:00,0.0,26.38,54.82,621.07,48.74,1.17
2022-08-30 11:00:00,0.0,28.49,46.21,749.41,44.0,1.85
2022-08-30 12:00:00,0.0,29.91,34.77,827.96,48.8,1.78
2022-08-30 13:00:00,0.0,30.54,34.93,821.37,56.25,1.41
2022-08-30 14:00:00,0.0,31.16,31.42,793.51,46.11,1.84
2022-08-30 15:00:00,0.0,31.7,28.07,713.48,49.49,1.74
2022-08-30 16:00:00,0.0,32.04,27.1,588.26,7.65,1.47
2022-08-30 17:00:00,0.0,31.24,29.16,414.81,337.97,1.89
2022-08-30 18:00:00,0.0,31.64,30.37,225.77,323.64,0.39
2022-08-30 19:00:00,0.0,28.36,52.1,58.55,184.66,0.59
2022-08-30 20:00:00,0.0,22.41,67.63,0.51,193.67,0.89
2022-08-30 21:00:00,0.0,20.84,75.61,0.0,175.85,1.01
2022-08-30 22:00:00,0.0,18.74,86.48,0.0,168.04,0.94
2022-08-30 23:00:00,0.0,18.21,83.55,0.0,181.34,0.72
2022-08-31 00:00:00,0.0,17.63,84.18,0.0,162.76,0.37
2022-08-31 01:00:00,0.0,16.78,86.75,0.0,195.37,0.53
2022-08-31 02:00:00,0.0,16.05,90.06,0.0,177.13,0.48
2022-08-31 03:00:00,0.0,15.44,94.07,0.0,184.22,0.58
2022-08-31 04:00:00,0.0,14.34,95.98,0.0,173.49,0.43
2022-08-31 05:00:00,0.0,14.01,97.31,0.0,164.02,0.37
2022-08-31 06:00:00,0.0,13.93,98.12,1.34,176.3,0.33
2022-08-31 07:00:00,0.0,15.15,96.94,89.0,178.84,0.43
2022-08-31 08:00:00,0.0,18.88,83.17,251.63,4.66,0.42
2022-08-31 09:00:00,0.0,22.33,69.95,438.31,349.44,0.5
2022-08-31 10:00:00,0.0,26.84,48.03,609.6,145.78,0.98
2022-08-31 11:00:00,0.0,28.63,38.33,735.27,147.21,1.85
2022-08-31 12:00:00,0.0,29.8,37.7,811.47,164.45,1.62
2022-08-31 13:00:00,0.0,30.75,35.68,828.77,152.49,1.81
2022-08-31 14:00:00,0.0,31.41,35.14,797.66,180.99,1.67
2022-08-31 15:00:00,0.0,32.01,33.82,707.21,148.52,1.49
2022-08-31 16:00:00,0.0,32.39,33.47,573.39,157.19,1.48
2022-08-31 17:00:00,0.0,32.09,34.31,400.92,152.94,1.66
2022-08-31 18:00:00,0.0,31.26,36.8,213.69,132.22,1.59
2022-08-31 19:00:00,0.0,28.28,47.24,44.29,154.53,1.01
2022-08-31 20:00:00,0.0,25.06,57.44,0.11,158.81,1.18
2022-08-31 21:00:00,0.0,22.96,65.77,0.0,196.17,0.8
2022-08-31 22:00:00,0.0,20.99,72.51,0.0,257.61,0.52
2022-08-31 23:00:00,0.0,20.79,73.34,0.0,244.81,0.38
2022-09-01 00:00:00,0.0,19.67,76.68,0.0,186.1,0.52
2022-09-01 01:00:00,0.0,19.38,76.97,0.0,240.28,1.34
2022-09-01 02:00:00,0.0,18.08,84.0,0.0,158.2,0.68
2022-09-01 03:00:00,0.0,17.0,88.0,0.0,165.16,0.67
2022-09-01 04:00:00,0.0,16.53,86.02,0.0,199.4,0.46
2022-09-01 05:00:00,0.0,16.44,85.35,0.0,217.31,0.84
2022-09-01 06:00:00,0.0,16.42,85.94,0.46,229.55,0.82
2022-09-01 07:00:00,0.0,16.0,90.17,46.58,184.84,0.22
2022-09-01 08:00:00,0.0,19.53,78.16,193.69,341.02,0.32
2022-09-01 09:00:00,0.0,22.82,63.14,450.97,288.68,0.97
2022-09-01 10:00:00,0.0,26.87,49.39,609.65,144.66,1.37
2022-09-01 11:00:00,0.0,29.56,40.21,789.45,175.61,2.03
2022-09-01 12:00:00,0.0,31.02,36.16,738.44,172.51,1.85
2022-09-01 13:00:00,0.0,31.19,35.36,613.48,165.29,1.95
2022-09-01 14:00:00,0.0,32.26,30.79,647.76,141.07,2.23
2022-09-01 15:00:00,0.0,33.02,27.39,744.1,142.37,2.35
2022-09-01 16:00:00,0.0,33.06,27.08,533.92,139.36,2.02
2022-09-01 17:00:00,0.0,32.61,28.93,331.77,134.69,1.67
2022-09-01 18:00:00,0.0,31.73,31.08,207.47,106.72,2.1
2022-09-01 19:00:00,0.0,28.67,43.25,50.6,108.53,0.96
2022-09-01 20:00:00,0.0,24.84,56.4,0.33,116.29,0.81
2022-09-01 21:00:00,0.0,24.54,53.95,0.0,108.7,0.97
2022-09-01 22:00:00,0.0,24.3,57.66,0.0,156.32,0.74
2022-09-01 23:00:00,0.0,22.53,70.07,0.0,152.66,0.82
2022-09-02 00:00:00,0.0,22.14,78.76,0.0,160.6,1.41
2022-09-02 01:00:00,0.0,22.02,82.92,0.0,162.84,1.65
2022-09-02 02:00:00,0.0,21.34,86.07,0.0,177.83,1.47
2022-09-02 03:00:00,0.0,21.28,88.16,0.0,181.33,1.92
2022-09-02 04:00:00,0.0,20.82,92.41,0.0,182.42,1.96
2022-09-02 05:00:00,0.0,20.67,94.45,0.0,178.88,1.34
2022-09-02 06:00:00,0.0,19.75,96.58,0.68,95.36,0.79
2022-09-02 07:00:00,0.0,19.84,95.45,65.77,129.37,0.24
2022-09-02 08:00:00,0.0,21.45,89.91,196.36,153.37,1.33
2022-09-02 09:00:00,0.0,22.3,84.32,345.53,158.76,2.44
2022-09-02 10:00:00,0.0,24.77,72.18,592.64,160.84,2.13
2022-09-02 11:00:00,0.0,27.68,59.62,722.14,162.29,1.92
2022-09-02 12:00:00,0.0,29.69,49.28,792.09,166.24,1.85
2022-09-02 13:00:00,0.0,31.35,40.87,817.38,175.59,2.06
2022-09-02 14:00:00,0.0,32.48,37.0,788.15,154.69,2.39
2022-09-02 15:00:00,0.0,32.64,38.26,689.78,157.94,2.29
2022-09-02 16:00:00,0.0,32.88,37.49,539.08,171.23,1.42
2022-09-02 17:00:00,0.0,32.71,37.4,381.52,138.74,1.46
2022-09-02 18:00:00,0.0,31.73,43.5,203.14,128.7,1.61
2022-09-02 19:00:00,0.0,28.98,55.14,36.86,143.82,1.07
2022-09-02 20:00:00,0.0,25.71,66.51,0.0,189.39,0.48
2022-09-02 21:00:00,0.0,25.02,67.88,0.0,144.23,0.64
2022-09-02 22:00:00,0.0,24.6,69.49,0.0,120.7,1.32
2022-09-02 23:00:00,0.0,23.9,71.41,0.0,141.53,1.57
2022-09-03 00:00:00,0.0,22.89,75.89,0.0,156.28,1.44
2022-09-03 01:00:00,0.0,21.79,80.14,0.0,167.05,0.51
2022-09-03 02:00:00,0.0,20.43,86.61,0.0,231.76,0.58
2022-09-03 03:00:00,0.0,19.65,89.01,0.0,217.64,0.27
2022-09-03 04:00:00,0.0,19.1,92.69,0.0,190.54,0.34
2022-09-03 05:00:00,0.0,18.55,94.33,0.0,174.21,0.56
2022-09-03 06:00:00,0.0,17.89,95.82,0.43,156.91,0.59
2022-09-03 07:00:00,0.0,18.32,94.46,59.79,123.32,0.41
2022-09-03 08:00:00,0.0,20.73,87.12,187.55,323.62,0.65
2022-09-03 09:00:00,0.0,23.09,77.04,390.22,347.99,2.3
2022-09-03 10:00:00,0.0,24.31,69.09,511.39,353.42,2.22
2022-09-03 11:00:00,0.0,26.25,55.84,717.04,4.58,2.02
2022-09-03 12:00:00,0.0,27.87,48.52,795.16,339.97,2.25
2022-09-03 13:00:00,0.0,29.26,39.14,808.0,334.45,3.25
2022-09-03 14:00:00,0.0,29.75,27.98,784.29,323.56,3.42
2022-09-03 15:00:00,0.0,29.85,28.36,700.58,337.03,3.33
2022-09-03 16:00:00,0.0,29.8,25.29,570.39,331.79,3.05
2022-09-03 17:00:00,0.0,29.5,24.03,405.79,331.93,2.95
2022-09-03 18:00:00,0.0,28.37,26.02,214.63,330.84,2.74
2022-09-03 19:00:00,0.0,25.75,32.47,50.15,321.73,1.8
2022-09-03 20:00:00,0.0,21.81,44.85,0.18,312.65,0.63
2022-09-03 21:00:00,0.0,19.58,54.76,0.0,197.63,0.45
2022-09-03 22:00:00,0.0,16.94,67.77,0.0,186.64,0.93
2022-09-03 23:00:00,0.0,16.54,72.25,0.0,191.46,0.73
2022-09-04 00:00:00,0.0,16.0,77.69,0.0,199.51,0.48
2022-09-04 01:00:00,0.0,14.98,83.11,0.0,163.1,0.79
2022-09-04 02:00:00,0.0,14.52,85.51,0.0,173.79,0.62
2022-09-04 03:00:00,0.0,13.31,91.02,0.0,172.15,0.58
2022-09-04 04:00:00,0.0,13.1,91.96,0.0,174.41,0.69
2022-09-04 05:00:00,0.0,12.39,93.04,0.0,171.19,0.53
2022-09-04 06:00:00,0.0,12.33,93.86,0.55,165.01,0.45
2022-09-04 07:00:00,0.0,12.78,92.9,70.27,144.18,0.17
2022-09-04 08:00:00,0.0,16.83,79.1,241.2,349.95,0.61
2022-09-04 09:00:00,0.0,19.69,70.17,431.1,15.44,1.41
2022-09-04 10:00:00,0.0,22.08,66.78,598.71,0.66,1.82
2022-09-04 11:00:00,0.0,24.32,58.88,544.09,351.1,2.76
2022-09-04 12:00:00,0.0,25.16,52.46,506.03,8.35,3.38
2022-09-04 13:00:00,0.0,25.83,50.34,518.74,13.47,3.52
2022-09-04 14:00:00,0.0,26.59,46.05,727.82,26.3,3.08
2022-09-04 15:00:00,0.0,27.23,42.79,718.58,52.0,2.61
2022-09-04 16:00:00,0.0,27.7,41.79,557.95,33.15,2.23
2022-09-04 17:00:00,0.0,27.96,42.15,361.34,44.11,1.94
2022-09-04 18:00:00,0.0,27.5,45.67,198.5,51.35,2.17
2022-09-04 19:00:00,0.0,25.5,55.34,41.94,64.36,0.86
2022-09-04 20:00:00,0.0,21.9,70.01,0.1,181.26,0.87
2022-09-04 21:00:00,0.0,20.07,79.03,0.0,163.28,0.67
2022-09-04 22:00:00,0.0,18.54,85.51,0.0,148.95,0.72
2022-09-04 23:00:00,0.0,17.38,91.15,0.0,191.07,0.68
2022-09-05 00:00:00,0.0,16.97,92.79,0.0,179.98,0.53
2022-09-05 01:00:00,0.0,17.04,93.93,0.0,205.17,0.41
2022-09-05 02:00:00,0.0,17.35,95.15,0.0,181.41,0.55
2022-09-05 03:00:00,0.0,16.97,95.96,0.0,152.0,0.41
2022-09-05 04:00:00,0.0,17.21,98.54,0.0,216.24,0.4
2022-09-05 05:00:00,0.0,17.69,99.1,0.0,224.6,0.14
2022-09-05 06:00:00,0.0,16.91,99.4,0.55,316.21,0.27
2022-09-05 07:00:00,0.0,17.16,99.73,51.95,52.8,0.4
2022-09-05 08:00:00,0.0,18.5,97.18,104.64,42.57,0.96
2022-09-05 09:00:00,0.0,20.56,88.67,272.26,65.18,1.69
2022-09-05 10:00:00,0.0,22.62,79.45,503.45,42.94,1.83
2022-09-05 11:00:00,0.0,24.53,71.16,734.62,35.28,1.82
2022-09-05 12:00:00,0.0,26.44,61.3,823.62,44.38,2.05
2022-09-05 13:00:00,0.0,27.54,55.21,697.67,45.37,2.12
2022-09-05 14:00:00,0.0,28.27,49.22,588.65,60.45,2.41
2022-09-05 15:00:00,0.0,29.18,45.51,610.77,77.17,2.35
2022-09-05 16:00:00,0.0,28.85,45.8,310.74,64.78,2.32
2022-09-05 17:00:00,0.0,28.62,49.17,288.28,83.4,2.52
2022-09-05 18:00:00,0.0,27.8,53.47,182.02,97.04,2.53
2022-09-05 19:00:00,0.0,25.55,62.46,33.96,97.64,1.83
2022-09-05 20:00:00,0.0,23.03,72.36,0.0,96.07,0.73
2022-09-05 21:00:00,0.0,21.9,78.92,0.0,93.65,2.03
2022-09-05 22:00:00,0.0,21.17,82.89,0.0,110.74,2.79
2022-09-05 23:00:00,0.0,20.5,83.1,0.0,103.35,2.05
2022-09-06 00:00:00,0.0,20.26,82.61,0.0,152.58,1.83
2022-09-06 01:00:00,0.0,19.4,86.73,0.0,157.96,0.42
2022-09-06 02:00:00,0.0,18.63,90.61,0.0,218.44,0.62
2022-09-06 03:00:00,0.0,17.71,93.81,0.0,210.22,0.62
2022-09-06 04:00:00,0.0,16.48,96.19,0.0,213.5,0.4
2022-09-06 05:00:00,0.0,16.19,97.8,0.0,231.02,0.27
2022-09-06 06:00:00,0.0,16.34,98.85,0.42,227.32,0.34
2022-09-06 07:00:00,0.0,16.68,98.99,61.25,196.03,0.24
2022-09-06 08:00:00,0.0,19.73,90.86,221.67,347.76,0.54
2022-09-06 09:00:00,0.0,23.4,77.1,403.78,146.71,1.64
2022-09-06 10:00:00,0.0,26.02,66.2,570.1,164.65,2.35
2022-09-06 11:00:00,0.0,27.98,58.78,691.3,148.22,2.1
2022-09-06 12:00:00,0.0,29.65,52.7,794.84,148.88,2.1
2022-09-06 13:00:00,0.0,30.94,46.93,800.43,155.2,1.75
2022-09-06 14:00:00,0.0,31.64,43.8,757.58,164.05,1.62
2022-09-06 15:00:00,0.0,32.28,41.01,684.13,161.75,1.52
2022-09-06 16:00:00,0.0,32.51,39.65,465.51,140.24,1.07
2022-09-06 17:00:00,0.0,32.07,40.8,333.09,105.78,2.11
2022-09-06 18:00:00,0.0,31.25,44.67,163.65,100.61,1.96
2022-09-06 19:00:00,0.0,28.75,51.7,26.01,84.86,2.36
2022-09-06 20:00:00,0.0,26.2,59.61,0.0,90.62,2.62
2022-09-06 21:00:00,0.0,24.99,62.37,0.0,90.28,1.89
2022-09-06 22:00:00,0.0,24.28,63.27,0.0,78.66,1.1
2022-09-06 23:00:00,0.0,23.52,64.32,0.0,60.33,1.06
2022-09-07 00:00:00,0.0,22.57,69.56,0.0,58.45,1.11
2022-09-07 01:00:00,0.0,21.21,76.29,0.0,53.28,0.92
2022-09-07 02:00:00,0.0,19.87,83.38,0.0,203.02,0.5
2022-09-07 03:00:00,0.0,18.64,89.67,0.0,191.72,0.61
2022-09-07 04:00:00,0.0,17.75,94.06,0.0,165.4,0.47
2022-09-07 05:00:00,0.0,17.11,95.4,0.0,161.22,0.18
2022-09-07 06:00:00,0.0,17.12,96.8,0.36,214.08,0.18
2022-09-07 07:00:00,0.0,17.89,94.94,33.32,67.84,0.48
2022-09-07 08:00:00,0.0,20.1,87.54,160.04,37.6,1.22
2022-09-07 09:00:00,0.0,22.55,78.01,391.14,40.13,1.73
2022-09-07 10:00:00,0.0,25.79,65.57,568.78,39.63,2.17
2022-09-07 11:00:00,0.0,28.08,50.92,694.36,63.58,2.82
2022-09-07 12:00:00,0.0,28.99,47.87,759.74,65.88,2.79
2022-09-07 13:00:00,0.0,29.68,45.68,742.38,73.42,2.65
2022-09-07 14:00:00,0.0,30.34,45.45,708.81,68.59,2.44
2022-09-07 15:00:00,0.0,30.74,43.81,658.76,34.29,2.78
2022-09-07 16:00:00,0.0,30.89,40.6,505.06,43.89,2.88
2022-09-07 17:00:00,0.0,30.53,41.05,340.44,64.87,2.65
2022-09-07 18:00:00,0.0,29.36,46.64,158.95,89.71,1.96
2022-09-07 19:00:00,0.0,26.54,55.5,26.85,111.67,0.78
2022-09-07 20:00:00,0.0,23.14,67.42,0.0,160.94,0.55
2022-09-07 21:00:00,0.0,21.82,70.62,0.0,150.39,0.44
2022-09-07 22:00:00,0.0,20.19,76.63,0.0,225.88,0.31
2022-09-07 23:00:00,0.0,18.68,81.41,0.0,229.96,0.57
2022-09-08 00:00:00,0.0,18.05,81.79,0.0,274.0,0.23
2022-09-08 01:00:00,0.0,17.88,82.19,0.0,225.72,0.5
2022-09-08 02:00:00,0.0,17.03,85.48,0.0,184.58,0.6
2022-09-08 03:00:00,0.0,17.81,82.15,0.0,170.59,1.23
2022-09-08 04:00:00,0.0,17.91,83.11,0.0,156.81,1.3
2022-09-08 05:00:00,0.0,17.39,85.99,0.0,197.42,0.69
2022-09-08 06:00:00,0.0,15.95,91.26,0.41,199.17,0.25
2022-09-08 07:00:00,0.0,15.65,92.18,49.3,250.98,0.31
2022-09-08 08:00:00,0.0,18.82,81.48,199.02,163.99,0.69
2022-09-08 09:00:00,0.0,22.78,65.16,384.55,163.45,2.05
2022-09-08 10:00:00,0.0,25.64,53.47,555.73,164.86,2.63
2022-09-08 11:00:00,0.0,27.53,47.73,680.57,158.04,2.63
2022-09-08 12:00:00,0.0,28.85,43.5,752.8,159.07,2.65
2022-09-08 13:00:00,0.0,30.06,39.28,769.45,156.92,2.79
2022-09-08 14:00:00,0.0,31.08,34.88,736.17,145.26,2.79
2022-09-08 15:00:00,0.0,31.84,31.31,646.94,142.48,2.62
2022-09-08 16:00:00,0.0,31.88,29.79,511.45,125.42,2.78
2022-09-08 17:00:00,0.0,31.54,29.9,324.86,133.5,2.45
2022-09-08 18:00:00,0.0,29.86,34.78,126.38,122.27,1.96
2022-09-08 19:00:00,0.0,26.54,46.41,18.24,121.96,1.18
2022-09-08 20:00:00,0.0,23.68,56.74,0.0,134.73,0.34
2022-09-08 21:00:00,0.0,23.54,56.76,0.0,129.51,1.32
2022-09-08 22:00:00,0.0,23.22,56.2,0.0,156.53,1.45
2022-09-08 23:00:00,0.0,22.82,57.73,0.0,159.19,1.69
2022-09-09 00:00:00,0.0,21.05,65.42,0.0,157.27,1.16
2022-09-09 01:00:00,0.0,18.93,74.87,0.0,176.8,0.39
2022-09-09 02:00:00,0.0,16.86,83.74,0.0,232.28,0.45
2022-09-09 03:00:00,0.0,17.67,81.07,0.0,183.24,0.63
2022-09-09 04:00:00,0.0,17.94,80.44,0.0,163.12,0.81
2022-09-09 05:00:00,0.0,17.75,81.88,0.0,196.96,0.77
2022-09-09 06:00:00,0.0,16.19,87.83,0.31,237.01,0.57
2022-09-09 07:00:00,0.0,16.18,88.51,50.8,333.97,0.25
2022-09-09 08:00:00,0.0,19.16,79.6,203.76,327.49,0.38
2022-09-09 09:00:00,0.0,23.05,62.85,390.66,121.17,1.39
2022-09-09 10:00:00,0.0,26.59,50.65,554.62,185.52,2.31
2022-09-09 11:00:00,0.0,28.67,45.7,690.3,202.97,2.23
2022-09-09 12:00:00,0.0,30.12,41.52,764.86,199.16,2.2
2022-09-09 13:00:00,0.0,31.32,36.7,771.67,184.81,1.5
2022-09-09 14:00:00,0.0,32.23,33.05,722.33,185.21,0.91
2022-09-09 15:00:00,0.0,32.8,31.28,647.72,172.57,0.93
2022-09-09 16:00:00,0.0,32.99,29.59,513.42,107.24,1.59
2022-09-09 17:00:00,0.0,32.52,28.8,342.84,105.29,2.12
2022-09-09 18:00:00,0.0,31.49,31.45,160.62,109.56,1.5
2022-09-09 19:00:00,0.0,27.85,42.55,22.62,137.33,0.51
2022-09-09 20:00:00,0.0,24.43,53.33,0.0,143.52,0.55
2022-09-09 21:00:00,0.0,23.8,57.91,0.0,332.77,2.38
2022-09-09 22:00:00,0.0,21.67,67.93,0.0,2.12,3.12
2022-09-09 23:00:00,0.0,20.29,72.54,0.0,12.37,2.89
2022-09-10 00:00:00,0.0,19.44,76.06,0.0,16.34,2.56
2022-09-10 01:00:00,0.0,18.35,81.18,0.0,10.84,1.17
2022-09-10 02:00:00,0.0,17.69,81.92,0.0,350.09,2.23
2022-09-10 03:00:00,0.0,17.37,80.06,0.0,337.4,2.45
2022-09-10 04:00:00,0.0,16.72,77.81,0.0,358.63,3.13
2022-09-10 05:00:00,0.0,16.18,78.27,0.0,8.91,2.54
2022-09-10 06:00:00,0.0,16.06,79.78,0.11,351.12,1.98
2022-09-10 07:00:00,0.0,16.59,74.65,10.36,356.33,3.29
2022-09-10 08:00:00,0.0,16.87,71.73,49.98,11.22,3.05
2022-09-10 09:00:00,1.27,16.25,80.37,8.18,350.49,2.36
2022-09-10 10:00:00,1.27,15.0,92.84,53.84,335.0,2.69
2022-09-10 11:00:00,0.0,14.59,91.91,40.38,329.49,3.08
2022-09-10 12:00:00,6.1,14.06,93.97,31.44,330.87,2.54
2022-09-10 13:00:00,0.51,14.23,94.19,76.45,345.57,2.45
2022-09-10 14:00:00,1.78,14.39,94.13,64.4,0.93,2.41
2022-09-10 15:00:00,1.02,14.58,93.7,45.86,333.09,2.58
2022-09-10 16:00:00,1.02,14.38,93.33,45.68,339.44,3.03
2022-09-10 17:00:00,1.52,14.11,93.67,13.39,345.04,2.96
2022-09-10 18:00:00,1.27,14.14,94.38,11.58,342.37,1.87
2022-09-10 19:00:00,0.25,14.31,95.13,6.05,310.59,1.53
2022-09-10 20:00:00,0.0,14.51,95.84,0.0,292.77,1.47
2022-09-10 21:00:00,0.0,14.4,95.6,0.0,276.76,1.65
2022-09-10 22:00:00,0.0,13.79,96.32,0.0,274.75,0.96
2022-09-10 23:00:00,0.0,13.18,96.79,0.0,253.3,0.59
2022-09-11 00:00:00,0.25,13.01,95.18,0.0,272.89,0.72
2022-09-11 01:00:00,0.0,12.75,91.01,0.0,282.65,1.25
2022-09-11 02:00:00,0.0,11.98,89.87,0.0,294.34,0.68
2022-09-11 03:00:00,0.0,11.17,89.21,0.0,248.96,1.03
2022-09-11 04:00:00,0.0,10.13,91.77,0.0,178.13,1.14
2022-09-11 05:00:00,0.0,8.88,95.33,0.0,151.6,0.93
2022-09-11 06:00:00,0.0,9.66,90.1,0.2,208.33,0.79
2022-09-11 07:00:00,0.0,9.04,93.42,77.0,141.63,0.83
2022-09-11 08:00:00,0.0,12.14,83.87,249.57,190.57,0.78
2022-09-11 09:00:00,0.0,14.6,74.81,424.71,269.65,1.18
2022-09-11 10:00:00,0.0,18.19,61.81,594.39,264.71,1.43
2022-09-11 11:00:00,0.0,20.88,44.98,725.27,299.6,1.84
2022-09-11 12:00:00,0.0,22.21,36.77,805.66,293.07,2.53
2022-09-11 13:00:00,0.0,23.04,33.52,797.54,282.63,2.75
2022-09-11 14:00:00,0.0,23.67,32.84,796.86,272.88,2.81
2022-09-11 15:00:00,0.0,24.14,33.57,682.55,297.09,2.63
2022-09-11 16:00:00,0.0,24.48,32.28,575.89,306.71,2.61
2022-09-11 17:00:00,0.0,24.47,31.22,363.47,310.86,2.13
2022-09-11 18:00:00,0.0,23.92,34.14,172.18,315.32,1.12
2022-09-11 19:00:00,0.0,20.38,51.22,26.82,197.29,0.86
2022-09-11 20:00:00,0.0,15.29,74.73,0.0,169.98,0.89
2022-09-11 21:00:00,0.0,13.89,81.21,0.0,172.13,0.39
2022-09-11 22:00:00,0.0,12.87,86.46,0.0,182.22,0.43
2022-09-11 23:00:00,0.0,11.98,90.73,0.0,178.65,0.25
2022-09-12 00:00:00,0.0,10.83,94.24,0.0,167.89,0.54
2022-09-12 01:00:00,0.0,10.55,93.56,0.0,183.68,0.28
2022-09-12 02:00:00,0.0,10.29,95.97,0.0,237.27,0.22
2022-09-12 03:00:00,0.0,9.64,97.32,0.0,161.45,0.25
2022-09-12 04:00:00,0.0,9.26,97.9,0.0,192.95,0.36
2022-09-12 05:00:00,0.0,9.04,97.9,0.0,261.41,0.1
2022-09-12 06:00:00,0.0,9.26,95.94,0.22,252.29,0.69
2022-09-12 07:00:00,0.0,9.8,93.98,74.83,300.22,0.57
2022-09-12 08:00:00,0.0,13.85,81.35,252.59,234.21,1.03
2022-09-12 09:00:00,0.0,16.91,64.17,417.64,214.26,2.36
2022-09-12 10:00:00,0.0,20.03,50.65,586.34,208.05,3.3
2022-09-12 11:00:00,0.0,22.85,44.63,713.98,204.54,3.3
2022-09-12 12:00:00,0.0,25.13,39.21,793.26,221.96,3.56
2022-09-12 13:00:00,0.0,26.57,34.45,813.66,221.25,3.6
2022-09-12 14:00:00,0.0,27.64,30.19,774.71,211.94,3.1
2022-09-12 15:00:00,0.0,28.27,28.05,678.64,241.6,2.45
2022-09-12 16:00:00,0.0,28.77,27.81,533.82,231.0,2.07
2022-09-12 17:00:00,0.0,29.42,26.88,355.39,188.58,0.99
2022-09-12 18:00:00,0.0,28.56,33.1,164.79,173.16,0.64
2022-09-12 19:00:00,0.0,23.95,48.01,22.64,172.23,0.95
2022-09-12 20:00:00,0.0,19.08,68.17,0.0,168.52,0.73
2022-09-12 21:00:00,0.0,17.14,74.9,0.0,189.68,0.47
2022-09-12 22:00:00,0.0,16.89,70.9,0.0,214.37,0.34
2022-09-12 23:00:00,0.0,15.66,75.69,0.0,241.92,0.54
2022-09-13 00:00:00,0.0,14.69,78.8,0.0,219.86,0.6
2022-09-13 01:00:00,0.0,14.17,82.93,0.0,276.08,0.36
2022-09-13 02:00:00,0.0,13.35,89.7,0.0,273.07,0.25
